"","lon","lat"
"2128",-73.1917401,41.1794418
"2129",-81.6943605,41.49932
"2130",-81.4914894,31.1499528
"2131",-82.9987942,39.9611755
"2132",-81.3792365,28.5383355
"2133",-106.6055534,35.0853336
"2134",-118.3286614,34.0928092
"2135",-82.0131924,39.9403453
"2136",-82.4571776,27.950575
"2137",-92.3340724,38.9517053
"2138",-111.0937311,34.0489281
"2139",-97.9930588,26.2934048
"2140",-71.0588801,42.3600825
"2141",-71.0588801,42.3600825
"2142",-71.0588801,42.3600825
"2143",-1.61778,54.978252
"2144",-80.0533746,26.7153424
"2145",-81.0348144,34.0007104
"2146",123.986149,11.1491043
"2147",-155.5827818,19.8967662
"2148",-118.2436849,34.0522342
"2149",-81.655651,30.3321838
"2150",-87.7600285,38.7058806
"2151",-82.5748194,27.4989278
"2152",-123.3642224,48.4317828
"2153",-71.0588801,42.3600825
"2154",-105.7820674,39.5500507
"2155",-94.68748,38.9250212
"2156",-82.3485788,29.6499357
"2157",-76.6292172,39.3311207
"2158",-97.1383744,49.895136
"2159",-81.5157535,27.6648274
"2160",-71.0588801,42.3600825
"2161",-81.2362107,33.9815369
"2162",-81.2078699,29.5844524
"2163",-82.3474778,29.647915
"2164",-71.3824374,42.4072107
"2165",-82.3248262,29.6516344
"2166",-71.3824374,42.4072107
"2167",-71.0588801,42.3600825
"2168",-71.0588801,42.3600825
"2169",-97.7430608,30.267153
"2170",-92.0204701,30.2127411
"2171",-93.2949288,45.0110832
"2172",-84.3879824,33.7489954
"2173",-71.0588801,42.3600825
"2174",-71.0588801,42.3600825
"2175",-2.2355296,53.4832748
"2176",-71.0588801,42.3600825
"2177",-74.0059728,40.7127753
"2178",11.5819805,48.1351253
"2179",-93.9993996,44.1635775
"2180",-84.409394,40.2344926
"2181",-77.0441143,35.108493
"2182",-95.712891,37.09024
"2183",-71.1989695,42.1943909
"2184",-82.1823746,41.452819
"2185",-75.1652215,39.9525839
"2186",-71.0588801,42.3600825
"2187",-99.133208,19.4326077
"2188",-9.0044753,53.2763989
"2189",-71.0588801,42.3600825
"2190",-71.0588801,42.3600825
"2191",-73.9441579,40.6781784
"2192",-71.0588801,42.3600825
"2193",-71.0588801,42.3600825
"2194",-80.8431267,35.2270869
"2195",-95.3698028,29.7604267
"2196",-94.7404891,32.5007037
"2197",-74.4056612,40.0583238
"2198",-71.8022934,42.2625932
"2199",-71.3824374,42.4072107
"2200",-71.4128343,41.8239891
"2201",-95.712891,37.09024
"2202",-82.5369872,28.4831682
"2203",-112.0276524,33.508559
"2204",-118.126829,34.0212117
"2205",-86.5804473,35.5174913
"2206",-71.0588801,42.3600825
"2207",-70.8226541,43.9653889
"2208",-81.3961338,30.2841224
"2209",-84.3555194,33.7583923
"2210",-71.0588801,42.3600825
"2211",-71.0588801,42.3600825
"2212",-90.0715323,29.9510658
"2213",-95.712891,37.09024
"2214",-82.1617883,34.1954001
"2215",-111.0937311,34.0489281
"2216",-75.1652215,39.9525839
"2217",-75.2837862,40.2414952
"2218",-95.3999932,29.7114397
"2219",-71.0588801,42.3600825
"2220",-71.0588801,42.3600825
"2221",-81.3792365,28.5383355
"2222",-71.2478251,42.0653812
"2223",-71.0588801,42.3600825
"2224",-84.4041439,33.7096301
"2225",-97.7430608,30.267153
"2226",-74.0059728,40.7127753
"2227",-84.1988308,39.8906122
"2228",-71.0862923,42.3451195
"2229",-80.1300455,25.790654
"2230",-82.5514869,35.5950581
"2231",-117.1817377,46.7297771
"2232",-82.5514869,35.5950581
"2233",-117.1817377,46.7297771
"2234",-82.5514869,35.5950581
"2235",-117.1817377,46.7297771
"2236",-91.4984941,44.811349
"2237",-84.5499327,33.952602
"2238",-71.2033622,42.1815605
"2239",-94.8257546,31.0012577
"2240",-84.5499327,33.952602
"2241",-71.2033622,42.1815605
"2242",-94.8257546,31.0012577
"2243",-71.2033622,42.1815605
"2244",-71.2033622,42.1815605
"2245",-94.8257546,31.0012577
"2246",-71.2033622,42.1815605
"2247",-77.0368707,38.9071923
"2248",-77.0368707,38.9071923
"2249",-77.0368707,38.9071923
"2250",-98.4936282,29.4241219
"2251",-78.7811169,35.79154
"2252",-82.9000751,32.1656221
"2253",-98.4936282,29.4241219
"2254",-78.7811169,35.79154
"2255",-82.9000751,32.1656221
"2256",-2.1761383,53.0090658
"2257",-86.1349019,40.2671941
"2258",-76.6123884,39.4354087
"2259",-76.1203982,39.4632824
"2260",-76.6123884,39.4354087
"2261",-76.1203982,39.4632824
"2262",-80.2706044,26.271192
"2263",-96.9488945,32.8140177
"2264",-94.5785667,39.0997265
"2265",-80.2706044,26.271192
"2266",-96.9488945,32.8140177
"2267",-94.5785667,39.0997265
"2268",78.486671,17.385044
"2269",-97.0403352,32.8998091
"2270",-79.9958864,40.4406248
"2271",-77.0368707,38.9071923
"2272",-6.2502928,53.3463271
"2273",-122.9805104,49.2488091
"2274",-84.80886,42.145877
"2275",-95.712891,37.09024
"2276",-97.3343235,32.7525428
"2277",-86.5861037,34.7303688
"2278",-122.9805104,49.2488091
"2279",-84.80886,42.145877
"2280",-95.712891,37.09024
"2281",-77.0368707,38.9071923
"2282",-81.655651,30.3321838
"2283",-3.435973,55.378051
"2284",-107.0097617,37.26945
"2285",-98.4842465,39.011902
"2286",-77.0368707,38.9071923
"2287",-92.2895948,34.7464809
"2288",-115.1398296,36.1699412
"2289",-115.1398296,36.1699412
"2290",-86.1349019,40.2671941
"2291",-95.712891,37.09024
"2292",-117.8311428,33.7174708
"2293",-115.1398296,36.1699412
"2294",-122.4442906,47.2528768
"2295",-74.2995928,40.6584212
"2296",-82.9987942,39.9611755
"2297",-115.1398296,36.1699412
"2298",-101.8551665,33.5778631
"2299",-116.2146068,43.6187102
"2300",-115.1398296,36.1699412
"2301",-87.6297982,41.8781136
"2302",-89.3985283,40.6331249
"2303",-115.1398296,36.1699412
"2304",-115.1398296,36.1699412
"2305",-115.1398296,36.1699412
"2306",-115.1398296,36.1699412
"2307",-119.4179324,36.778261
"2308",-117.3003813,33.2370554
"2309",-105.937799,35.6869752
"2310",-115.1398296,36.1699412
"2311",-115.1398296,36.1699412
"2312",-115.1398296,36.1699412
"2313",-115.1398296,36.1699412
"2314",-79.9958864,40.4406248
"2315",-115.1398296,36.1699412
"2316",71.9243183,30.4911461
"2317",-83.357567,33.9519347
"2318",9.7320104,52.3758916
"2319",-95.712891,37.09024
"2320",-83.357567,33.9519347
"2321",9.7320104,52.3758916
"2322",-95.712891,37.09024
"2323",78.7046725,10.7904833
"2324",-83.357567,33.9519347
"2325",9.7320104,52.3758916
"2326",-95.712891,37.09024
"2327",-6.2603097,53.3498053
"2328",-118.2436849,34.0522342
"2329",-6.2603097,53.3498053
"2330",-118.2436849,34.0522342
"2331",-84.2135309,33.9412127
"2332",-6.2603097,53.3498053
"2333",-6.2603097,53.3498053
"2334",-118.2436849,34.0522342
"2335",-120.5542012,43.8041334
"2336",-120.5542012,43.8041334
"2337",12.354722,7.369722
"2338",12.354722,7.369722
"2339",-80.4103957,27.0804935
"2340",0.9588285,51.8554809
"2341",12.354722,7.369722
"2342",-80.4103957,27.0804935
"2343",0.9588285,51.8554809
"2344",-116.419389,34.9592083
"2345",-83.2320991,33.0801429
"2346",-76.6412712,39.0457549
"2347",-3.435973,55.378051
"2348",12.354722,7.369722
"2349",-80.4103957,27.0804935
"2350",0.9588285,51.8554809
"2351",12.354722,7.369722
"2352",-80.4103957,27.0804935
"2353",0.9588285,51.8554809
"2354",-97.0780654,32.9342919
"2355",-111.0937311,34.0489281
"2356",-87.9535534,41.8397865
"2357",12.354722,7.369722
"2358",-80.4103957,27.0804935
"2359",0.9588285,51.8554809
"2360",-71.0588801,42.3600825
"2361",12.354722,7.369722
"2362",-80.4103957,27.0804935
"2363",0.9588285,51.8554809
"2364",-118.2436849,34.0522342
"2365",-78.2271957,39.6269902
"2366",-120.8958242,38.8375215
"2367",-82.0105148,33.4734978
"2368",-98.2142572,44.3633173
"2369",-71.8022934,42.2625932
"2370",-98.2142572,44.3633173
"2371",-71.8022934,42.2625932
"2372",-78.183406,-1.831239
"2373",-89.2903392,31.3271189
"2374",-77.0287949,38.8983313
"2375",-98.2142572,44.3633173
"2376",-71.8022934,42.2625932
"2377",-98.2142572,44.3633173
"2378",-71.8022934,42.2625932
"2379",-77.0368707,38.9071923
"2380",-98.2142572,44.3633173
"2381",-71.8022934,42.2625932
"2382",-77.3063733,38.8462236
"2383",-77.3063733,38.8462236
"2384",-73.134961,40.789142
"2385",-2.6818614,42.8591338
"2386",-95.712891,37.09024
"2387",-122.3320708,47.6062095
"2388",36.3360667,41.2797031
"2389",-77.3063733,38.8462236
"2390",-85.6023643,44.3148443
"2391",-77.3663538,35.612661
"2392",-77.3063733,38.8462236
"2393",-85.7584557,38.2526647
"2394",-73.7448437,40.5998931
"2395",-77.3063733,38.8462236
"2396",-77.3063733,38.8462236
"2397",-77.026088,38.9906657
"2398",-73.6412406,40.6587138
"2399",-80.0533746,26.7153424
"2400",-77.3063733,38.8462236
"2401",-77.3063733,38.8462236
"2402",-96.6694402,33.759271
"2403",-111.9260519,33.4941704
"2404",-77.3063733,38.8462236
"2405",-77.0368707,38.9071923
"2406",-77.3063733,38.8462236
"2407",-77.3063733,38.8462236
"2408",-106.6055534,35.0853336
"2409",-86.5804473,35.5174913
"2410",-94.6707917,38.9822282
"2411",-77.3063733,38.8462236
"2412",-122.3320708,47.6062095
"2413",-77.3063733,38.8462236
"2414",-77.3063733,38.8462236
"2415",-75.5276699,38.9108325
"2416",-82.4571776,27.950575
"2417",-95.712891,37.09024
"2418",-77.3063733,38.8462236
"2419",-74.0059728,40.7127753
"2420",-77.3063733,38.8462236
"2421",-77.3063733,38.8462236
"2422",-77.3063733,38.8462236
"2423",-97.3307658,32.7554883
"2424",-72.0759105,41.5242649
"2425",-97.3307658,32.7554883
"2426",-72.0759105,41.5242649
"2427",-97.3307658,32.7554883
"2428",-72.0759105,41.5242649
"2429",-86.158068,39.768403
"2430",-73.7948516,40.7282239
"2431",-86.158068,39.768403
"2432",-73.7948516,40.7282239
"2433",74.7972825,34.0836708
"2434",-73.7948516,40.7282239
"2435",74.7972825,34.0836708
"2436",-73.7948516,40.7282239
"2437",74.7972825,34.0836708
"2438",-3.188267,55.953252
"2439",74.7972825,34.0836708
"2440",-3.188267,55.953252
"2441",-97.730807,30.3568213
"2442",-71.0588801,42.3600825
"2443",-3.435973,55.378051
"2444",-0.2300487,39.6746988
"2445",-86.80249,33.5206608
"2446",-79.9958864,40.4406248
"2447",74.7972825,34.0836708
"2448",-3.188267,55.953252
"2449",-95.9979883,41.2523634
"2450",74.7972825,34.0836708
"2451",-3.188267,55.953252
"2452",-76.2874927,36.7682088
"2453",-76.2874927,36.7682088
"2454",-73.2133715,41.4793072
"2455",-99.9018131,31.9685988
"2456",-78.6568942,37.4315734
"2457",-111.0937311,34.0489281
"2458",-76.2874927,36.7682088
"2459",-76.2874927,36.7682088
"2460",-105.7820674,39.5500507
"2461",-76.2874927,36.7682088
"2462",-76.2874927,36.7682088
"2463",-76.2874927,36.7682088
"2464",8.675277,9.081999
"2465",-76.2874927,36.7682088
"2466",-76.2874927,36.7682088
"2467",-111.0937311,34.0489281
"2468",-76.2874927,36.7682088
"2469",-76.2874927,36.7682088
"2470",-122.3320708,47.6062095
"2471",-76.2874927,36.7682088
"2472",-73.087749,41.6032207
"2473",-104.6188943,50.4452112
"2474",-78.6568942,37.4315734
"2475",-73.1951767,41.1865478
"2476",-73.1951767,41.1865478
"2477",-81.5157535,27.6648274
"2478",-78.8636402,35.8991678
"2479",27.255854,-25.6544483
"2480",-76.2874927,36.7682088
"2481",-76.6121893,39.2903848
"2482",-76.2874927,36.7682088
"2483",-90.4298401,38.7131073
"2484",-94.5785667,39.0997265
"2485",-115.7631232,40.8324211
"2486",-87.6297982,41.8781136
"2487",-73.7562317,42.6525793
"2488",-87.663045,41.8810644
"2489",-76.2874927,36.7682088
"2490",-90.8529107,38.81144
"2491",-77.0368707,38.9071923
"2492",-80.264593,43.5549217
"2493",-78.7811169,35.79154
"2494",-95.712891,37.09024
"2495",-97.7430608,30.267153
"2496",-97.0403352,32.8998091
"2497",-76.1474244,43.0481221
"2498",-76.2874927,36.7682088
"2499",-78.6381787,35.7795897
"2500",-96.8236116,33.1506744
"2501",-76.1474244,43.0481221
"2502",-93.6091064,41.6005448
"2503",-123.0220289,44.0462362
"2504",-84.7530304,42.243097
"2505",-90.1994042,38.6270025
"2506",-74.0059728,40.7127753
"2507",-91.8318334,37.9642529
"2508",-76.1474244,43.0481221
"2509",-97.0403352,32.8998091
"2510",-119.4179324,36.778261
"2511",-77.0368707,38.9071923
"2512",-86.5263857,39.165325
"2513",-76.1474244,43.0481221
"2514",-80.782127,8.537981
"2515",-76.1474244,43.0481221
"2516",-77.0586844,38.8058665
"2517",-79.9958864,40.4406248
"2518",-110.926479,32.2217429
"2519",-76.1474244,43.0481221
"2520",-76.1474244,43.0481221
"2521",-95.712891,37.09024
"2522",-76.1474244,43.0481221
"2523",-76.1474244,43.0481221
"2524",-82.9987942,39.9611755
"2525",-111.7609896,34.8697395
"2526",-82.9987942,39.9611755
"2527",-111.7609896,34.8697395
"2528",-82.9987942,39.9611755
"2529",-111.7609896,34.8697395
"2530",-98.4936282,29.4241219
"2531",-74.3821116,42.0092908
"2532",-121.7816704,42.224867
"2533",-74.790718,40.3284402
"2534",-97.330053,37.6871761
"2535",-82.9987942,39.9611755
"2536",-111.7609896,34.8697395
"2537",88.363895,22.572646
"2538",4.8951679,52.3702157
"2539",-118.4479352,34.0614851
"2540",-87.9535534,41.8397865
"2541",-118.4479352,34.0614851
"2542",-74.0059728,40.7127753
"2543",-87.9535534,41.8397865
"2544",-118.4479352,34.0614851
"2545",-74.0423387,40.2629012
"2546",-122.3320708,47.6062095
"2547",-87.9535534,41.8397865
"2548",-118.4479352,34.0614851
"2549",-87.9535534,41.8397865
"2550",-118.4479352,34.0614851
"2551",-90.0708249,32.2913927
"2552",-86.7816016,36.1626638
"2553",31.03351,-17.8251657
"2554",31.03351,-17.8251657
"2555",-74.0059728,40.7127753
"2556",-88.7878678,43.7844397
"2557",-74.0059728,40.7127753
"2558",-79.0558445,35.9131996
"2559",-74.0059728,40.7127753
"2560",-79.0558445,35.9131996
"2561",-74.0059728,40.7127753
"2562",-122.4194155,37.7749295
"2563",-84.3879824,33.7489954
"2564",-74.0059728,40.7127753
"2565",-85.7584557,38.2526647
"2566",-74.0059728,40.7127753
"2567",-74.0059728,40.7127753
"2568",-95.712891,37.09024
"2569",-73.9519951,40.7908768
"2570",-74.0059728,40.7127753
"2571",-74.307282,40.4128551
"2572",-78.6568942,37.4315734
"2573",-74.2401609,40.8298006
"2574",-74.0059728,40.7127753
"2575",-74.0059728,40.7127753
"2576",-120.5542012,43.8041334
"2577",-74.0059728,40.7127753
"2578",-119.4179324,36.778261
"2579",12.56738,41.87194
"2580",-96.6851982,40.8257625
"2581",-85.6680863,42.9633599
"2582",-82.6402915,27.7676008
"2583",-77.0368707,38.9071923
"2584",39.8579118,21.3890824
"2585",-95.712891,37.09024
"2586",-95.971261,36.153315
"2587",-87.8289548,42.1275267
"2588",-95.971261,36.153315
"2589",-87.8289548,42.1275267
"2590",-122.3320708,47.6062095
"2591",-95.971261,36.153315
"2592",-87.8289548,42.1275267
"2593",-95.971261,36.153315
"2594",-87.8289548,42.1275267
"2595",-85.6023643,44.3148443
"2596",-71.0588801,42.3600825
"2597",-85.6023643,44.3148443
"2598",-71.0588801,42.3600825
"2599",-106.6630437,35.2327544
"2600",-85.6023643,44.3148443
"2601",-71.0588801,42.3600825
"2602",-70.8226541,43.9653889
"2603",-118.2436849,34.0522342
"2604",-81.3792365,28.5383355
"2605",-82.4975395,34.6156001
"2606",-76.8720961,38.7849211
"2607",-85.6023643,44.3148443
"2608",-71.0588801,42.3600825
"2609",-77.8367282,40.8765649
"2610",-1.1743197,52.3555177
"2611",-85.6023643,44.3148443
"2612",-71.0588801,42.3600825
"2613",-85.6023643,44.3148443
"2614",-71.0588801,42.3600825
"2615",-73.7867622,43.0829448
"2616",-84.3879824,33.7489954
"2617",-77.0368707,38.9071923
"2618",-74.0059728,40.7127753
"2619",-75.1652215,39.9525839
"2620",-95.0431148,40.7234534
"2621",-74.0059728,40.7127753
"2622",-85.6023643,44.3148443
"2623",-71.0588801,42.3600825
"2624",-83.4727521,33.9397789
"2625",-85.6023643,44.3148443
"2626",-71.0588801,42.3600825
"2627",-80.3553302,25.8195424
"2628",-78.6568942,37.4315734
"2629",-85.6023643,44.3148443
"2630",-71.0588801,42.3600825
"2631",-85.6023643,44.3148443
"2632",-71.0588801,42.3600825
"2633",-0.0235333,51.5054306
"2634",-85.6023643,44.3148443
"2635",-71.0588801,42.3600825
"2636",-85.6023643,44.3148443
"2637",-71.0588801,42.3600825
"2638",3.9470396,7.3775355
"2639",-85.6023643,44.3148443
"2640",-71.0588801,42.3600825
"2641",-85.6023643,44.3148443
"2642",-71.0588801,42.3600825
"2643",-95.3010624,32.3512601
"2644",-85.6023643,44.3148443
"2645",-71.0588801,42.3600825
"2646",-85.6023643,44.3148443
"2647",-71.0588801,42.3600825
"2648",-66.590149,18.220833
"2649",-97.3307658,32.7554883
"2650",-3.435973,55.378051
"2651",-85.6023643,44.3148443
"2652",-71.0588801,42.3600825
"2653",-85.6023643,44.3148443
"2654",-71.0588801,42.3600825
"2655",7.2619532,43.7101728
"2656",-77.0368707,38.9071923
"2657",-79.0558445,35.9131996
"2658",-2.9980925,51.2457525
"2659",-85.6023643,44.3148443
"2660",-71.0588801,42.3600825
"2661",-85.6023643,44.3148443
"2662",-71.0588801,42.3600825
"2663",-81.4735257,28.4720521
"2664",-71.1097335,42.3736158
"2665",-83.6513229,41.3747744
"2666",-85.6023643,44.3148443
"2667",-71.0588801,42.3600825
"2668",-85.6023643,44.3148443
"2669",-71.0588801,42.3600825
"2670",-85.6023643,44.3148443
"2671",-71.0588801,42.3600825
"2672",-121.2880059,38.7521235
"2673",-85.6023643,44.3148443
"2674",-71.0588801,42.3600825
"2675",-85.6023643,44.3148443
"2676",-71.0588801,42.3600825
"2677",-85.6023643,44.3148443
"2678",-71.0588801,42.3600825
"2679",-85.6023643,44.3148443
"2680",-71.0588801,42.3600825
"2681",-85.7584557,38.2526647
"2682",-77.0368707,38.9071923
"2683",-77.0368707,38.9071923
"2684",-77.0368707,38.9071923
"2685",-86.730953,36.214796
"2686",12.5683372,55.6760968
"2687",-77.0368707,38.9071923
"2688",-87.6297982,41.8781136
"2689",-122.1295269,47.0675877
"2690",-82.5436722,27.763383
"2691",-83.7430378,42.2808256
"2692",-71.1286194,41.7695425
"2693",47.481766,29.31166
"2694",-157.8583333,21.3069444
"2695",-111.5349059,33.2544202
"2696",-77.0368707,38.9071923
"2697",-78.4766781,38.0293059
"2698",38.192966,24.0039395
"2699",-95.712891,37.09024
"2700",-95.712891,37.09024
"2701",-95.712891,37.09024
"2702",-95.712891,37.09024
"2703",-95.712891,37.09024
"2704",-95.712891,37.09024
"2705",-95.5507771,30.7235263
"2706",-97.5164276,35.4675602
"2707",-95.0949303,29.5074538
"2708",-95.5507771,30.7235263
"2709",-97.5164276,35.4675602
"2710",-95.5507771,30.7235263
"2711",-97.5164276,35.4675602
"2712",-118.2436849,34.0522342
"2713",-98.238789,29.393558
"2714",-99.9018131,31.9685988
"2715",-83.555212,41.6639383
"2716",-88.2922193,36.2591078
"2717",-3.7037902,40.4167754
"2718",-111.8910474,40.7607793
"2719",-3.7037902,40.4167754
"2720",-84.3879824,33.7489954
"2721",-123.1207375,49.2827291
"2722",-75.1652215,39.9525839
"2723",-84.382008,33.7531159
"2724",-104.990251,39.7392358
"2725",-95.712891,37.09024
"2726",-87.6236084,41.8876736
"2727",-117.8643229,33.6618682
"2728",-91.9623327,30.9842977
"2729",-95.3698028,29.7604267
"2730",-75.1652215,39.9525839
"2731",-3.7037902,40.4167754
"2732",-76.5835621,36.7282054
"2733",-122.5207721,46.3466877
"2734",11.5819805,48.1351253
"2735",-75.1464406,39.9414872
"2736",-81.5157535,27.6648274
"2737",-8.6821988,54.6400952
"2738",-91.9623327,30.9842977
"2739",-74.0059728,40.7127753
"2740",1.444209,43.604652
"2741",5.8675718,51.3652291
"2742",-111.9260519,33.4941704
"2743",-96.7969879,32.7766642
"2744",-0.220009,51.5862459
"2745",-71.3824374,42.4072107
"2746",-74.4056612,40.0583238
"2747",-118.2200712,33.8958492
"2748",103.7619192,1.4251684
"2749",151.2092955,-33.8688197
"2750",-3.7037902,40.4167754
"2751",11.5819805,48.1351253
"2752",-117.3505939,33.1580933
"2753",-3.6993738,40.4103408
"2754",-3.435973,55.378051
"2755",-3.7037902,40.4167754
"2756",-114.0708459,51.0486151
"2757",-3.7037902,40.4167754
"2758",-84.4907621,34.2367621
"2759",-3.7037902,40.4167754
"2760",-82.8793446,40.0192307
"2761",-3.7037902,40.4167754
"2762",-92.093786,30.151843
"2763",-4.2026458,56.4906712
"2764",-73.9881814,40.7290053
"2765",-0.2356732,51.2269915
"2766",-72.7228293,41.6972996
"2767",-6.7443895,54.6418158
"2768",-1.1743197,52.3555177
"2769",-3.7037902,40.4167754
"2770",-87.8579792,46.490006
"2771",-43.1728965,-22.9068467
"2772",-93.260741,44.948676
"2773",10.451526,51.165691
"2774",-0.7594171,52.0406224
"2775",13.404954,52.5200066
"2776",-85.6602058,30.1588129
"2777",-86.8056627,33.5144416
"2778",-74.4056612,40.0583238
"2779",-3.7037902,40.4167754
"2780",-77.018833,38.5113836
"2781",-79.9958864,40.4406248
"2782",-116.419389,34.9592083
"2783",11.1256738,49.134127
"2784",10.451526,51.165691
"2785",-82.907123,40.4172871
"2786",-82.9000751,32.1656221
"2787",-81.5605083,28.3593133
"2788",-3.7037902,40.4167754
"2789",-71.1092012,42.1229099
"2790",-65.4816759,18.1374242
"2791",-2.13125,49.214439
"2792",-81.5389849,35.9140196
"2793",-3.7037902,40.4167754
"2794",-79.9958864,40.4406248
"2795",-95.48913,29.836086
"2796",-91.8318334,35.20105
"2797",-82.6267345,27.7518284
"2798",-74.9535016,40.0506669
"2799",-99.9018131,31.9685988
"2800",-95.9145568,41.1543623
"2801",-79.3831843,43.653226
"2802",-80.3582261,27.2730492
"2803",-79.9310512,32.7764749
"2804",-78.7191959,41.0533945
"2805",-115.1398296,36.1699412
"2806",-95.712891,37.09024
"2807",-81.6419244,30.4243369
"2808",-118.2574689,34.056322
"2809",-74.4056612,40.0583238
"2810",-34.8769643,-8.0475622
"2811",-92.9593797,44.9238552
"2812",-99.9018131,31.9685988
"2813",-81.3656242,28.6611089
"2814",-77.1945247,41.2033216
"2815",-87.6297982,41.8781136
"2816",-83.3393462,37.3112042
"2817",-3.7037902,40.4167754
"2818",-81.0348144,34.0007104
"2819",-86.7816016,36.1626638
"2820",-74.8909988,39.934002
"2821",-3.7037902,40.4167754
"2822",-77.0947092,38.984652
"2823",-77.0947092,38.984652
"2824",-93.9993996,44.1635775
"2825",-81.3792365,28.5383355
"2826",-78.9042099,35.9925864
"2827",-82.7778579,27.876394
"2828",-81.5157535,27.6648274
"2829",-99.9018131,31.9685988
"2830",-76.6246886,39.1626084
"2831",-77.6930602,43.2097837
"2832",-117.1610838,32.715738
"2833",-97.4394777,35.2225668
"2834",-78.458708,38.253749
"2835",-79.9958864,40.4406248
"2836",-77.9447102,34.2257255
"2837",-84.5120196,39.1031182
"2838",-76.6246886,39.1626084
"2839",-77.0947092,38.984652
"2840",-77.0947092,38.984652
"2841",-94.5828885,39.0906687
"2842",-77.0947092,38.984652
"2843",-77.0947092,38.984652
"2844",-118.3884078,33.8491816
"2845",-77.0947092,38.984652
"2846",-117.9242123,33.8703645
"2847",-75.3878525,43.3447295
"2848",-76.6246886,39.1626084
"2849",-75.1652215,39.9525839
"2850",-84.2807329,30.4382559
"2851",-77.1945247,41.2033216
"2852",-73.7887925,40.7655232
"2853",-95.712891,37.09024
"2854",-122.317243,47.6142638
"2855",-1.375982,53.799374
"2856",-95.712891,37.09024
"2857",-81.655651,30.3321838
"2858",-122.2913078,37.8271784
"2859",-90.0489801,35.1495343
"2860",-1.1743197,52.3555177
"2861",-77.0947092,38.984652
"2862",-77.0947092,38.984652
"2863",-1.7797176,51.5557739
"2864",-115.1398296,36.1699412
"2865",24.7535747,59.4369608
"2866",-99.9018131,43.9695148
"2867",-91.8318334,35.20105
"2868",-122.9805104,49.2488091
"2869",-73.134961,40.789142
"2870",-79.0741629,43.0828162
"2871",-70.934205,41.6362152
"2872",-74.0059728,40.7127753
"2873",-90.1994042,38.6270025
"2874",-95.3698028,29.7604267
"2875",-95.712891,37.09024
"2876",2.100645,49.050966
"2877",2.100645,49.050966
"2878",-80.8431267,35.2270869
"2879",-51.92528,-14.235004
"2880",-105.2705456,40.0149856
"2881",-99.9018131,31.9685988
"2882",-93.2650108,44.977753
"2883",-84.3879824,33.7489954
"2884",-119.4179324,36.778261
"2885",-118.3870991,34.1395597
"2886",2.100645,49.050966
"2887",2.100645,49.050966
"2888",-113.4909267,53.544389
"2889",-118.2436849,34.0522342
"2890",-121.99262,37.346851
"2891",-73.9532736,40.7283382
"2892",-82.4571776,27.950575
"2893",-80.1485453,25.753464
"2894",-77.1945247,41.2033216
"2895",-121.6219177,39.7596061
"2896",-119.4179324,36.778261
"2897",-118.9343834,34.2347962
"2898",-122.4194155,37.7749295
"2899",-0.748229,51.628611
"2900",-81.2264646,35.1112478
"2901",-73.087749,41.6032207
"2902",-4.251806,55.864237
"2903",-122.4194155,37.7749295
"2904",2.100645,49.050966
"2905",-105.7820674,39.5500507
"2906",-80.8431267,35.2270869
"2907",-95.712891,37.09024
"2908",35.233154,31.952162
"2909",2.100645,49.050966
"2910",34.8241764,50.9138526
"2911",-120.5058987,46.6020711
"2912",2.100645,49.050966
"2913",-89.3985283,40.6331249
"2914",-78.5771072,42.7070525
"2915",-102.4107493,34.2331373
"2916",-118.2200712,33.8958492
"2917",-81.3578859,41.1536674
"2918",2.100645,49.050966
"2919",-83.357567,33.9519347
"2920",-86.37416,39.6128243
"2921",-122.2711137,37.8043637
"2922",-97.2742279,37.722708
"2923",2.100645,49.050966
"2924",-99.9018131,41.4925374
"2925",-84.1297276,44.6522362
"2926",-117.2592987,32.8026935
"2927",2.100645,49.050966
"2928",-119.4179324,36.778261
"2929",-74.0059728,40.7127753
"2930",-79.0192997,35.7595731
"2931",151.2092955,-33.8688197
"2932",-71.4774291,41.5800945
"2933",2.100645,49.050966
"2934",-83.555212,41.6639383
"2935",-71.0588801,42.3600825
"2936",-122.4816933,37.7802083
"2937",-3.435973,55.378051
"2938",-81.1637245,33.836081
"2939",-91.8181828,31.6265595
"2940",-3.0356748,53.8175053
"2941",2.100645,49.050966
"2942",-85.6680863,42.9633599
"2943",-79.3831843,43.653226
"2944",-119.4179324,36.778261
"2945",2.100645,49.050966
"2946",2.100645,49.050966
"2947",-80.7527117,32.1592112
"2948",-122.1180119,47.3595592
"2949",-95.6691277,32.1679321
"2950",-73.7948516,40.7282239
"2951",-90.093679,29.9243051
"2952",-76.772159,39.97729
"2953",-87.6297982,41.8781136
"2954",-91.8318334,37.9642529
"2955",-123.1207375,49.2827291
"2956",-75.2181217,40.004373
"2957",2.100645,49.050966
"2958",-81.4735257,28.4720521
"2959",-95.992775,36.1539816
"2960",-95.712891,37.09024
"2961",-3.74922,40.463667
"2962",-99.133208,19.4326077
"2963",-95.7257968,32.3593117
"2964",2.100645,49.050966
"2965",133.775136,-25.274398
"2966",83.9310623,28.5983159
"2967",2.100645,49.050966
"2968",2.100645,49.050966
"2969",-82.907123,40.4172871
"2970",-78.6439286,35.774574
"2971",-122.2724825,37.8028377
"2972",-103.6671662,41.8666341
